Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,3.706481592846653,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,2.23664864147341e-15,-2.4199377975914343e-14,-2.1962729334440935e-14,-0.00020998628508604587,-1.8135930973895367e-12,-1.6459701729613364e-12
12,3.9863081051151465,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.900460838699658e-06,3.1686709491853065,3.1686728496461454,3201.9210707335315,220.80240361960506,220.8025269170859
13,17.326336935181104,0.9303527768625941,0.731330014120067,0.199022762742527,69.19026782121118,2.9462401631723862,72.13650798438357,1411.1397192054364,220.80240361960676,1156.500589796567
21,291.13791690090824,88.03308368640775,0.38402340029322296,87.64906028611452,1.5596485633483357,110.43773655633557,111.9973851196839,341.1251225073706,105.83148174195897,106.85789431562254
22,524.3887938544334,158.56252275554337,46.60076569580735,111.961757059736,58.716922559549644,141.0717124654263,199.78863502497592,105.83148174195884,105.83148174195892,105.83148174195891
22c,388.9756647404774,117.61685874028353,5.714669087631104,111.90218965265242,7.2004778733083805,140.99665758646503,148.19713545977342,105.83148174195922,105.83148174195892,105.83148174195894
23,388.9756647404774,117.61685874028353,5.714669087631104,111.90218965265242,7.2004778733083805,140.99665758646503,148.19713545977342,105.83148174195922,105.83148174195892,105.83148174195894
24,338.2430256807443,102.27653238389931,13.020197563125171,89.25633482077414,52.879414140738305,112.46290101392378,165.3423151546621,341.12512250737376,105.83148174195897,135.78527091241563
31,1135.8186132072262,75.6417307561874,31.5569875530781,44.084743203109305,216.88159862659748,222.0059854756551,438.8875841022526,127.13851732205572,93.15932720978995,107.3351117762838
32,2044.9140945836416,136.18445723939513,87.71866469115153,48.4657925482436,499.7057135717462,244.0684748226592,743.7741883944054,105.38341752411282,93.15932720978994,101.03306626322322
32c,1459.7623069082042,97.2153001396851,48.793974068339566,48.42132607134554,277.9639625804795,243.84454646769748,521.808509048177,105.38341752411269,93.15932720978995,99.29480120358589
33,1459.7623069082042,97.2153001396851,48.793974068339566,48.42132607134554,277.9639625804795,243.84454646769748,521.808509048177,105.38341752411269,93.15932720978995,99.29480120358589
34,1046.51403250572,69.69434358523507,25.582699724901467,44.1116438603336,145.73661450654905,222.14145426787434,367.8780687744234,105.38341752411267,93.15932720978994,97.64642351967824
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.34284158525930175,2.719061210952877,3.0619027962121783,1.615835420603829,6489.870854562655,14.402513861786177
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,242.659719914051,2.30948518685023,317.1057130852848,108.75649434683183,6489.870854562658,142.09942285120334
