Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,284.6,239,45.64,0,83.97,8.587,16.55,55.92,64.4,8.966,6.039,15.01,40.25,15.17,54.57,74.85
COMP2,218.4,184.5,33.85,0,84.5,6.368,12.28,42.42,51.29,6.576,7.055,13.63,51.76,20.9,53.97,77.21
IHX,138.2,109.5,28.69,0,79.25,5.398,10.41,37.25,42.27,7.731,3.483,11.21,31.06,43.19,74.85,107.2
MOT1,298.7,283.7,14.93,0,95,2.81,5.416,54.32,55.12,2.716,0,2.716,0,1.47,50.52,53.97
MOT2,229.9,218.4,11.49,0,95,2.162,4.168,41.81,42.42,2.09,0,2.09,0,1.47,50.52,53.97
SNK_HX,253.6,241.9,11.73,0,95.38,2.207,4.254,80.97,85.19,3.745,3.59,7.335,48.95,10.31,88.69,97.83
SRC_HX,33.52,10.93,22.59,0,32.61,4.251,8.194,29.9,33.34,20.15,2.232,22.38,9.971,241.9,247.8,847.1
VAL1,100.8,34.42,66.34,0,34.16,12.48,24.06,27.15,30.7,17.87,0,17.87,0,231,74.85,247.8
VAL2,40.46,,40.46,0,,7.612,14.67,12.58,,12.58,0,12.58,0,inf,86.4,
TOT,531.5,241.9,275.7,13.91,45.51,51.87,100,96.13,118.5,49.87,22.4,72.27,31,170.9,50.24,136.1
