Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,232.9,194.4,38.58,0,83.44,6.795,13.16,46.55,57.04,7.709,6.26,13.97,44.81,22.52,55.51,81.51
COMP2,304.6,258.6,46.01,0,84.9,8.105,15.7,60.08,73.69,9.075,8.575,17.65,48.58,22.66,54.78,79.16
IHX,112.1,88.95,23.2,0,79.32,4.086,7.917,32.91,39.46,6.807,4.012,10.82,37.08,51.18,81.51,123.2
MOT1,244.3,232.1,12.22,0,95,2.152,4.169,44.44,45.78,2.222,0,2.222,0,3.011,50.52,54.78
MOT2,320.6,304.6,16.03,0,95,2.824,5.471,58.32,60.08,2.916,0,2.916,0,3.011,50.52,54.78
SNK_HX,272.9,261.9,10.99,0,95.97,1.935,3.75,89.24,93.95,3.594,3.505,7.099,49.38,9.694,90.85,99.66
SRC_HX,30.95,10.09,20.86,0,32.61,3.674,7.119,28.88,33.26,19.46,2.094,21.56,9.713,253.1,259.2,915.2
VAL1,82.22,31.78,50.44,0,38.66,8.884,17.21,24.13,29.65,14.8,0,14.8,0,217.9,81.51,259.2
VAL2,74.7,,74.7,0,,13.16,25.49,23.91,,23.91,0,23.91,0,inf,88.93,
TOT,567.7,261.9,293,12.84,46.13,51.61,100,102.8,127.2,53.04,24.44,77.48,31.55,168.4,50.28,134.9
