Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,539.5,539.5,98.14,50.52
e2,power,289.6,289.6,52.68,50.52
e3,power,275.1,275.1,53.73,54.25
e4,power,249.9,249.9,45.46,50.52
e5,power,237.4,237.4,46.37,54.25
