Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,369.2,369.2,67.14,50.52
e2,power,196.9,196.9,35.81,50.52
e3,power,187,187,37.71,56
e4,power,172.3,172.3,31.33,50.52
e5,power,163.7,163.7,32.04,54.38
