Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,647.3,647.3,117.7,50.52
e2,power,161.5,161.5,29.37,50.52
e3,power,153.4,153.4,32.5,58.86
e4,power,485.8,485.8,88.37,50.52
e5,power,461.5,461.5,97.8,58.86
