f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,e1_c [EUR/MWh],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600,R1270/R600,0.4,30.0,110.0,2.13,0.472,OK,140.0,111.859,21.611
R1270,R600,R1270/R600,0.4,30.0,110.0,2.13,0.472,OK,150.0,118.212,21.611
R1270,R600,R1270/R600,0.4,30.0,110.0,2.13,0.472,OK,160.0,124.564,21.611
R1270,R600,R1270/R600,0.4,30.0,110.0,2.13,0.472,OK,170.0,130.917,21.611
R1270,R600,R1270/R600,0.4,30.0,110.0,2.13,0.472,OK,180.0,137.27,21.611
R1270,R600,R1270/R600,0.4,30.0,110.0,2.13,0.472,OK,190.0,143.622,21.611
R1270,R600,R1270/R600,0.4,30.0,110.0,2.13,0.472,OK,200.0,149.975,21.611
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,100.0,84.19,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,110.0,90.64,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,120.0,97.091,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,130.0,103.541,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,140.0,109.992,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,150.0,116.442,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,160.0,122.892,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,170.0,129.343,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,180.0,135.793,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,190.0,142.244,18.558
R1270,R600,R1270/R600,0.4,40.0,110.0,2.097,0.438,OK,200.0,148.694,18.558
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,100.0,91.421,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,110.0,98.403,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,120.0,105.386,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,130.0,112.368,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,140.0,119.351,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,150.0,126.333,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,160.0,133.316,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,170.0,140.298,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,180.0,147.281,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,190.0,154.263,20.358
R1270,R600,R1270/R600,0.5,20.0,110.0,1.937,0.48,OK,200.0,161.246,20.358
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,100.0,85.196,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,110.0,91.701,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,120.0,98.207,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,130.0,104.713,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,140.0,111.218,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,150.0,117.724,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,160.0,124.23,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,170.0,130.735,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,180.0,137.241,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,190.0,143.747,18.985
R1270,R600,R1270/R600,0.5,30.0,110.0,2.079,0.461,OK,200.0,150.252,18.985
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,100.0,100.007,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,110.0,107.446,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,120.0,114.886,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,130.0,122.326,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,140.0,129.766,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,150.0,137.205,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,160.0,144.645,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,170.0,152.085,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,180.0,159.525,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,190.0,166.964,24.142
R1270,R600a,R1270/R600a,0.3,20.0,110.0,1.818,0.451,OK,200.0,174.404,24.142
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,100.0,91.754,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,110.0,98.541,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,120.0,105.327,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,130.0,112.114,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,140.0,118.901,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,150.0,125.687,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,160.0,132.474,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,170.0,139.261,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,180.0,146.048,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,190.0,152.834,22.518
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,200.0,159.621,22.518
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,100.0,89.348,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,110.0,96.033,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,120.0,102.718,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,130.0,109.403,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,140.0,116.088,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,150.0,122.773,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,160.0,129.458,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,170.0,136.143,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,180.0,142.828,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,190.0,149.513,21.209
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,200.0,156.198,21.209
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,100.0,86.013,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,110.0,92.723,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,120.0,99.434,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,130.0,106.144,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,140.0,112.854,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,150.0,119.564,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,160.0,126.275,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,170.0,132.985,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,180.0,139.695,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,190.0,146.405,17.828
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,200.0,153.115,17.828
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,100.0,96.737,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,110.0,103.988,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,120.0,111.239,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,130.0,118.491,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,140.0,125.742,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,150.0,132.993,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,160.0,140.244,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,170.0,147.495,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,180.0,154.746,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,190.0,161.997,22.838
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,200.0,169.249,22.838
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,100.0,89.744,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,110.0,96.425,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,120.0,103.105,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,130.0,109.785,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,140.0,116.466,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,150.0,123.146,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,160.0,129.826,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,170.0,136.506,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,180.0,143.187,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,190.0,149.867,21.627
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,200.0,156.547,21.627
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,100.0,86.303,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,110.0,93.013,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,120.0,99.723,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,130.0,106.433,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,140.0,113.143,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,150.0,119.854,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,160.0,126.564,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,170.0,133.274,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,180.0,139.984,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,190.0,146.695,18.1
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,200.0,153.405,18.1
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,100.0,93.541,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,110.0,100.794,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,120.0,108.047,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,130.0,115.3,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,140.0,122.553,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,150.0,129.806,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,160.0,137.059,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,170.0,144.313,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,180.0,151.566,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,190.0,158.819,19.806
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,200.0,166.072,19.806
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,100.0,87.117,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,110.0,93.862,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,120.0,100.607,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,130.0,107.352,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,140.0,114.096,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,150.0,120.841,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,160.0,127.586,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,170.0,134.331,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,180.0,141.076,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,190.0,147.82,18.543
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,200.0,154.565,18.543
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,100.0,96.62,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,110.0,103.542,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,120.0,110.463,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,130.0,117.384,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,140.0,124.306,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,150.0,131.227,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,160.0,138.148,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,170.0,145.07,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,180.0,151.991,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,190.0,158.912,25.837
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,200.0,165.834,25.837
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,100.0,88.545,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,110.0,94.876,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,120.0,101.208,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,130.0,107.539,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,140.0,113.871,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,150.0,120.202,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,160.0,126.534,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,170.0,132.865,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,180.0,139.197,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,190.0,145.528,23.785
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,200.0,151.86,23.785
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,100.0,86.939,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,110.0,93.254,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,120.0,99.568,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,130.0,105.883,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,140.0,112.197,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,150.0,118.512,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,160.0,124.826,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,170.0,131.141,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,180.0,137.455,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,190.0,143.77,22.431
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,200.0,150.084,22.431
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,100.0,87.129,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,110.0,93.538,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,120.0,99.947,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,130.0,106.356,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,140.0,112.764,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,150.0,119.173,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,160.0,125.582,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,170.0,131.991,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,180.0,138.399,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,190.0,144.808,21.722
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,200.0,151.217,21.722
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,100.0,86.529,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,110.0,93.173,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,120.0,99.816,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,130.0,106.459,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,140.0,113.103,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,150.0,119.746,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,160.0,126.389,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,170.0,133.033,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,180.0,139.676,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,190.0,146.319,18.945
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,200.0,152.962,18.945
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,100.0,94.488,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,110.0,101.343,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,120.0,108.199,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,130.0,115.055,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,140.0,121.911,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,150.0,128.766,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,160.0,135.622,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,170.0,142.478,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,180.0,149.334,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,190.0,156.189,24.445
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,200.0,163.045,24.445
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,100.0,87.47,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,110.0,93.791,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,120.0,100.111,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,130.0,106.432,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,140.0,112.753,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,150.0,119.073,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,160.0,125.394,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,170.0,131.715,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,180.0,138.035,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,190.0,144.356,22.874
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,200.0,150.676,22.874
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,100.0,87.429,22.005
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,110.0,93.838,22.005
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,120.0,100.247,22.005
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,130.0,106.656,22.005
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,140.0,113.064,22.005
