f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,6500,135.47,25.983
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,7000,133.502,24.127
R1270,R600a,R1270/R600a,0.3,30.0,110.0,1.993,0.442,OK,7500,131.795,22.518
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,5000,140.038,31.813
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,5500,136.97,28.921
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,6000,134.414,26.511
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,6500,132.25,24.472
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,7000,130.396,22.724
R1270,R600a,R1270/R600a,0.3,40.0,110.0,2.024,0.422,OK,7500,128.789,21.209
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,5000,135.059,26.742
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,5500,132.48,24.311
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,6000,130.331,22.285
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,6500,128.513,20.57
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,7000,126.954,19.101
R1270,R600a,R1270/R600a,0.3,50.0,110.0,2.016,0.395,OK,7500,125.604,17.828
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,5000,151.632,34.257
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,5500,148.328,31.143
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,6000,145.575,28.547
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,6500,143.246,26.352
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,7000,141.249,24.469
R1270,R600a,R1270/R600a,0.4,20.0,110.0,1.866,0.463,OK,7500,139.519,22.838
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,5000,140.629,32.441
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,5500,137.501,29.492
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,6000,134.894,27.034
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,6500,132.688,24.955
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,7000,130.797,23.172
R1270,R600a,R1270/R600a,0.4,30.0,110.0,2.025,0.449,OK,7500,129.158,21.627
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,5000,135.493,27.151
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,5500,132.875,24.682
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,6000,130.693,22.626
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,6500,128.847,20.885
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,7000,127.264,19.393
R1270,R600a,R1270/R600a,0.4,40.0,110.0,2.016,0.421,OK,7500,125.893,18.1
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,5000,146.839,29.709
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,5500,143.974,27.008
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,6000,141.587,24.757
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,6500,139.566,22.853
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,7000,137.835,21.221
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.865,0.462,OK,7500,136.334,19.806
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,5000,136.746,27.815
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,5500,134.064,25.286
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,6000,131.829,23.179
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,6500,129.938,21.396
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,7000,128.317,19.868
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.006,0.445,OK,7500,126.912,18.543
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,5000,151.16,38.755
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,5500,147.422,35.232
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,6000,144.308,32.296
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,6500,141.673,29.812
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,7000,139.414,27.682
R290,R600,R290/R600,0.3,20.0,110.0,1.955,0.485,V_OUT,7500,137.456,25.837
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,5000,138.516,35.677
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,5500,135.075,32.434
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,6000,132.208,29.731
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,6500,129.782,27.444
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,7000,127.703,25.484
R290,R600,R290/R600,0.3,30.0,110.0,2.137,0.474,OK,7500,125.901,23.785
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,5000,136.092,33.647
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,5500,132.847,30.588
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,6000,130.143,28.039
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,6500,127.855,25.882
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,7000,125.894,24.033
R290,R600,R290/R600,0.3,40.0,110.0,2.142,0.447,OK,7500,124.195,22.431
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,5000,136.462,32.583
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,5500,133.32,29.621
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,6000,130.701,27.152
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,6500,128.486,25.064
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,7000,126.587,23.274
R290,R600,R290/R600,0.3,50.0,110.0,2.111,0.413,OK,7500,124.941,21.722
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,5000,135.773,28.418
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,5500,133.033,25.834
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,6000,130.749,23.681
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,6500,128.817,21.86
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,7000,127.16,20.298
R290,R600,R290/R600,0.3,60.0,110.0,2.036,0.372,OK,7500,125.725,18.945
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,5000,147.902,36.667
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,5500,144.366,33.334
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,6000,141.419,30.556
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,6500,138.926,28.206
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,7000,136.789,26.191
R290,R600,R290/R600,0.4,20.0,110.0,1.973,0.489,OK,7500,134.937,24.445
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,5000,136.894,34.311
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,5500,133.585,31.192
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,6000,130.828,28.592
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,6500,128.495,26.393
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,7000,126.495,24.508
R290,R600,R290/R600,0.4,30.0,110.0,2.14,0.475,OK,7500,124.762,22.874
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,5000,136.912,33.007
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,5500,133.729,30.006
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,6000,131.076,27.506
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,6500,128.832,25.39
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,7000,126.908,23.576
R290,R600,R290/R600,0.4,40.0,110.0,2.111,0.441,OK,7500,125.241,22.005
R290,R600,R290/R600,0.4,50.0,110.0,2.05,0.401,OK,5000,139.385,32.477
R290,R600,R290/R600,0.4,50.0,110.0,2.05,0.401,OK,5500,136.253,29.525
R290,R600,R290/R600,0.4,50.0,110.0,2.05,0.401,OK,6000,133.643,27.064
R290,R600,R290/R600,0.4,50.0,110.0,2.05,0.401,OK,6500,131.435,24.983
R290,R600,R290/R600,0.4,50.0,110.0,2.05,0.401,OK,7000,129.542,23.198
R290,R600,R290/R600,0.4,50.0,110.0,2.05,0.401,OK,7500,127.902,21.652
R290,R600,R290/R600,0.4,60.0,110.0,1.954,0.357,OK,5000,140.461,28.652
R290,R600,R290/R600,0.4,60.0,110.0,1.954,0.357,OK,5500,137.698,26.047
R290,R600,R290/R600,0.4,60.0,110.0,1.954,0.357,OK,6000,135.396,23.877
R290,R600,R290/R600,0.4,60.0,110.0,1.954,0.357,OK,6500,133.448,22.04
R290,R600,R290/R600,0.4,60.0,110.0,1.954,0.357,OK,7000,131.778,20.466
R290,R600,R290/R600,0.4,60.0,110.0,1.954,0.357,OK,7500,130.331,19.101
R290,R600,R290/R600,0.5,20.0,110.0,1.944,0.482,OK,5000,148.709,35.882
R290,R600,R290/R600,0.5,20.0,110.0,1.944,0.482,OK,5500,145.249,32.62
R290,R600,R290/R600,0.5,20.0,110.0,1.944,0.482,OK,6000,142.366,29.901
R290,R600,R290/R600,0.5,20.0,110.0,1.944,0.482,OK,6500,139.926,27.601
R290,R600,R290/R600,0.5,20.0,110.0,1.944,0.482,OK,7000,137.834,25.63
R290,R600,R290/R600,0.5,20.0,110.0,1.944,0.482,OK,7500,136.022,23.921
R290,R600,R290/R600,0.5,30.0,110.0,2.094,0.465,OK,5000,138.48,33.721
R290,R600,R290/R600,0.5,30.0,110.0,2.094,0.465,OK,5500,135.228,30.655
R290,R600,R290/R600,0.5,30.0,110.0,2.094,0.465,OK,6000,132.519,28.101
R290,R600,R290/R600,0.5,30.0,110.0,2.094,0.465,OK,6500,130.226,25.939
R290,R600,R290/R600,0.5,30.0,110.0,2.094,0.465,OK,7000,128.26,24.086
R290,R600,R290/R600,0.5,30.0,110.0,2.094,0.465,OK,7500,126.557,22.48
R290,R600,R290/R600,0.5,40.0,110.0,2.036,0.425,OK,5000,136.508,29.111
R290,R600,R290/R600,0.5,40.0,110.0,2.036,0.425,OK,5500,133.701,26.464
R290,R600,R290/R600,0.5,40.0,110.0,2.036,0.425,OK,6000,131.361,24.259
R290,R600,R290/R600,0.5,40.0,110.0,2.036,0.425,OK,6500,129.382,22.393
R290,R600,R290/R600,0.5,40.0,110.0,2.036,0.425,OK,7000,127.685,20.793
R290,R600,R290/R600,0.5,40.0,110.0,2.036,0.425,OK,7500,126.215,19.407
R290,R600,R290/R600,0.5,50.0,110.0,1.954,0.382,OK,5000,140.745,28.919
R290,R600,R290/R600,0.5,50.0,110.0,1.954,0.382,OK,5500,137.957,26.29
R290,R600,R290/R600,0.5,50.0,110.0,1.954,0.382,OK,6000,135.633,24.1
R290,R600,R290/R600,0.5,50.0,110.0,1.954,0.382,OK,6500,133.666,22.246
R290,R600,R290/R600,0.5,50.0,110.0,1.954,0.382,OK,7000,131.981,20.657
R290,R600,R290/R600,0.5,50.0,110.0,1.954,0.382,OK,7500,130.52,19.28
R290,R600a,R290/R600a,0.3,20.0,110.0,1.822,0.452,OK,5000,158.845,38.435
R290,R600a,R290/R600a,0.3,20.0,110.0,1.822,0.452,OK,5500,155.138,34.941
R290,R600a,R290/R600a,0.3,20.0,110.0,1.822,0.452,OK,6000,152.049,32.029
R290,R600a,R290/R600a,0.3,20.0,110.0,1.822,0.452,OK,6500,149.436,29.566
R290,R600a,R290/R600a,0.3,20.0,110.0,1.822,0.452,OK,7000,147.196,27.454
R290,R600a,R290/R600a,0.3,20.0,110.0,1.822,0.452,OK,7500,145.254,25.624
R290,R600a,R290/R600a,0.3,30.0,110.0,2.0,0.444,OK,5000,145.568,35.831
R290,R600a,R290/R600a,0.3,30.0,110.0,2.0,0.444,OK,5500,142.112,32.574
R290,R600a,R290/R600a,0.3,30.0,110.0,2.0,0.444,OK,6000,139.233,29.859
R290,R600a,R290/R600a,0.3,30.0,110.0,2.0,0.444,OK,6500,136.797,27.562
R290,R600a,R290/R600a,0.3,30.0,110.0,2.0,0.444,OK,7000,134.708,25.594
R290,R600a,R290/R600a,0.3,30.0,110.0,2.0,0.444,OK,7500,132.898,23.887
R290,R600a,R290/R600a,0.3,40.0,110.0,2.033,0.424,OK,5000,141.838,33.949
R290,R600a,R290/R600a,0.3,40.0,110.0,2.033,0.424,OK,5500,138.564,30.863
R290,R600a,R290/R600a,0.3,40.0,110.0,2.033,0.424,OK,6000,135.836,28.291
R290,R600a,R290/R600a,0.3,40.0,110.0,2.033,0.424,OK,6500,133.528,26.114
R290,R600a,R290/R600a,0.3,40.0,110.0,2.033,0.424,OK,7000,131.549,24.249
R290,R600a,R290/R600a,0.3,40.0,110.0,2.033,0.424,OK,7500,129.834,22.633
R290,R600a,R290/R600a,0.3,50.0,110.0,2.028,0.397,OK,5000,141.045,32.988
R290,R600a,R290/R600a,0.3,50.0,110.0,2.028,0.397,OK,5500,137.864,29.989
R290,R600a,R290/R600a,0.3,50.0,110.0,2.028,0.397,OK,6000,135.213,27.49
R290,R600a,R290/R600a,0.3,50.0,110.0,2.028,0.397,OK,6500,132.97,25.376
R290,R600a,R290/R600a,0.3,50.0,110.0,2.028,0.397,OK,7000,131.047,23.563
R290,R600a,R290/R600a,0.3,50.0,110.0,2.028,0.397,OK,7500,129.381,21.992
R290,R600a,R290/R600a,0.3,60.0,110.0,1.979,0.362,OK,5000,143.406,32.725
R290,R600a,R290/R600a,0.3,60.0,110.0,1.979,0.362,OK,5500,140.25,29.75
R290,R600a,R290/R600a,0.3,60.0,110.0,1.979,0.362,OK,6000,137.62,27.271
R290,R600a,R290/R600a,0.3,60.0,110.0,1.979,0.362,OK,6500,135.395,25.173
R290,R600a,R290/R600a,0.3,60.0,110.0,1.979,0.362,OK,7000,133.488,23.375
R290,R600a,R290/R600a,0.3,60.0,110.0,1.979,0.362,OK,7500,131.835,21.817
R290,R600a,R290/R600a,0.4,20.0,110.0,1.87,0.464,OK,5000,153.894,36.649
R290,R600a,R290/R600a,0.4,20.0,110.0,1.87,0.464,OK,5500,150.36,33.318
R290,R600a,R290/R600a,0.4,20.0,110.0,1.87,0.464,OK,6000,147.415,30.541
R290,R600a,R290/R600a,0.4,20.0,110.0,1.87,0.464,OK,6500,144.923,28.192
R290,R600a,R290/R600a,0.4,20.0,110.0,1.87,0.464,OK,7000,142.787,26.178
R290,R600a,R290/R600a,0.4,20.0,110.0,1.87,0.464,OK,7500,140.936,24.433
R290,R600a,R290/R600a,0.4,30.0,110.0,2.034,0.451,OK,5000,142.433,34.6
R290,R600a,R290/R600a,0.4,30.0,110.0,2.034,0.451,OK,5500,139.096,31.455
R290,R600a,R290/R600a,0.4,30.0,110.0,2.034,0.451,OK,6000,136.316,28.833
R290,R600a,R290/R600a,0.4,30.0,110.0,2.034,0.451,OK,6500,133.963,26.615
R290,R600a,R290/R600a,0.4,30.0,110.0,2.034,0.451,OK,7000,131.946,24.714
R290,R600a,R290/R600a,0.4,30.0,110.0,2.034,0.451,OK,7500,130.199,23.067
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,5000,141.483,33.401
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,5500,138.262,30.365
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,6000,135.578,27.834
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,6500,133.307,25.693
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,7000,131.36,23.858
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,7500,129.673,22.267
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,5000,143.101,32.956
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,5500,139.923,29.96
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,6000,137.275,27.463
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,6500,135.034,25.35
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,7000,133.113,23.54
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,7500,131.449,21.97
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,5000,142.349,28.178
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,5500,139.631,25.616
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,6000,137.367,23.482
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,6500,135.451,21.675
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,7000,133.808,20.127
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,7500,132.385,18.785
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,5000,153.198,36.044
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,5500,149.723,32.768
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,6000,146.826,30.037
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,6500,144.375,27.726
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,7000,142.274,25.746
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,7500,140.454,24.03
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,5000,142.728,34.12
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,5500,139.438,31.018
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,6000,136.696,28.434
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,6500,134.376,26.246
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,7000,132.387,24.372
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,7500,130.664,22.747
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,5000,144.126,33.404
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,5500,140.905,30.367
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,6000,138.221,27.837
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,6500,135.949,25.695
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,7000,134.002,23.86
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,7500,132.315,22.269
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,5000,142.628,28.441
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,5500,139.885,25.856
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,6000,137.599,23.701
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,6500,135.665,21.878
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,7000,134.008,20.315
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,7500,132.571,18.961
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,5000,143.76,33.863
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,5500,140.494,30.785
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,6000,137.773,28.22
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,6500,135.47,26.049
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,7000,133.497,24.188
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,7500,131.786,22.576
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,5000,132.826,32.974
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,5500,129.647,29.976
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,6000,126.997,27.478
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,6500,124.755,25.364
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,7000,122.833,23.553
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,7500,121.167,21.982
R717,R600,R717/R600,0.3,40.0,110.0,2.248,0.469,OK,5000,127.076,29.585
