Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,458.2,458.2,83.35,50.52
e2,power,284.1,284.1,51.67,50.52
e3,power,269.9,269.9,53.74,55.32
e4,power,174.1,174.1,31.67,50.52
e5,power,165.4,165.4,32.09,53.89
