Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,269.9,234.8,35.12,0,86.99,7.002,13.52,53.74,60.3,6.994,4.864,11.86,41.02,12.19,55.32,71.34
COMP2,165.4,139.9,25.52,0,84.58,5.087,9.824,32.09,38.26,4.95,4.938,9.888,49.94,19.21,53.89,75.95
IHX,194.9,145.4,49.51,0,74.6,9.871,19.06,65.61,69.51,16.66,1.519,18.18,8.353,42.01,93.49,132.8
MOT1,284.1,269.9,14.2,0,95,2.832,5.469,51.67,53.74,2.584,1.39,3.974,34.99,4.011,50.52,55.32
MOT2,174.1,165.4,8.707,0,95,1.736,3.352,31.67,32.09,1.584,0,1.584,0,1.321,50.52,53.89
SNK_HX,253.7,241.9,11.87,0,95.32,2.366,4.57,96.8,101.1,4.528,3.738,8.267,45.22,9.577,106,116.1
SRC_HX,55.29,3.645e-07,55.29,0,6.593e-07,11.02,21.29,13.12,17.09,13.12,1.314,14.43,9.106,inf,65.92,1.302e+10
VAL1,39.82,11.9,27.92,0,29.89,5.566,10.75,11.78,13.12,8.259,0,8.259,0,272.7,82.16,306.2
VAL2,31.6,,31.6,0,,6.299,12.17,10.96,,10.96,0,10.96,0,inf,96.35,
TOT,501.6,241.9,259.7,0,48.22,51.78,100,83.35,101.1,43.16,17.76,60.92,29.16,151.6,46.15,116.1
