Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,225.2,195.3,29.91,0,86.72,5.618,11.06,45.84,54.02,6.087,4.438,10.53,42.17,17.85,56.54,76.83
COMP2,261,221.8,39.26,0,84.96,7.375,14.51,51.7,62.68,7.776,6.071,13.85,43.85,21.25,55.01,78.51
IHX,162.8,120.6,42.23,0,74.06,7.932,15.61,62.31,69.01,16.16,1.409,17.57,8.016,49.53,106.3,159
MOT1,237.1,225.2,11.85,0,95,2.227,4.382,43.12,45.84,2.156,1.236,3.392,36.44,6.306,50.52,56.54
MOT2,274.8,261,13.74,0,95,2.581,5.079,49.98,51.7,2.499,0,2.499,0,3.439,50.52,55.01
SNK_HX,273,261.9,11.16,0,95.91,2.097,4.127,106.5,111.7,4.355,3.773,8.128,46.42,9.323,108.4,118.5
SRC_HX,31.32,3.229e-07,31.32,0,1.031e-06,5.883,11.58,13.29,18.87,13.29,1.658,14.95,11.09,inf,117.9,1.624e+10
VAL1,32.53,10.8,21.73,0,33.2,4.081,8.032,10.58,13.29,7.065,0,7.065,0,278.6,90.33,341.9
VAL2,69.31,,69.31,0,,13.02,25.62,25.17,,25.17,0,25.17,0,inf,100.9,
TOT,532.4,261.9,270.5,0,49.19,50.81,100,93.1,111.7,47.3,18.59,65.89,28.21,143.9,48.58,118.5
