Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,215.6,186.8,28.77,0,86.65,6.016,14.52,43.68,49.63,5.829,2.912,8.741,33.31,13.63,56.28,73.8
COMP2,167.4,142.9,24.55,0,85.34,5.132,12.38,32.99,40.23,4.836,4.648,9.484,49.01,21.96,54.73,78.21
IHX,216.7,180.3,36.41,0,83.2,7.613,18.37,48.65,54.03,8.173,1.531,9.704,15.78,33.49,62.35,83.23
MOT1,226.9,215.6,11.35,0,95,2.372,5.724,41.28,43.68,2.064,1.201,3.265,36.79,5.817,50.52,56.28
MOT2,176.2,167.4,8.812,0,95,1.842,4.445,32.06,32.99,1.603,0,1.603,0,2.907,50.52,54.73
SNK_HX,290.5,280.1,10.43,0,96.41,2.181,5.261,84.82,89.59,3.045,3.67,6.715,54.65,9.56,81.11,88.86
SRC_HX,75.1,53.51,21.59,0,71.25,4.514,10.89,-4.996e-14,4.582,-1.436e-14,2.299,2.299,100,inf,-1.848e-13,23.79
VAL1,23.61,,23.61,0,,4.937,11.91,5.567,,5.567,0,5.567,0,inf,65.49,
VAL2,32.7,,32.7,0,,6.838,16.5,9.439,,9.439,0,9.439,0,inf,80.17,
TOT,478.3,280.1,198.2,0,58.55,41.45,100,73.33,89.59,30.39,16.26,46.65,34.85,108.6,42.59,88.86
