Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,403.2,403.2,64.11,44.17
e2,power,226.9,226.9,36.08,44.17
e3,power,215.6,215.6,38.34,49.4
e4,power,176.2,176.2,28.02,44.17
e5,power,167.4,167.4,28.86,47.87
