Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,595.2,595.2,108.3,50.52
e2,power,345.6,345.6,62.85,50.52
e3,power,328.3,328.3,64.1,54.24
e4,power,249.6,249.6,45.4,50.52
e5,power,237.1,237.1,46.3,54.24
