Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,328.3,277.1,51.22,0,84.4,8.146,14.69,64.1,74.42,10,6.624,16.62,39.84,16.1,54.24,74.61
COMP2,237.1,202.3,34.87,0,85.29,5.547,10,46.3,54.74,6.809,5.92,12.73,46.51,18.22,54.24,75.17
IHX,166.5,143.1,23.41,0,85.94,3.723,6.714,85.94,89.36,12.09,1.731,13.82,12.53,21,143.4,173.5
MOT1,345.6,328.3,17.28,0,95,2.748,4.956,62.85,64.1,3.143,0,3.143,0,1.983,50.52,54.24
MOT2,249.6,237.1,12.48,0,95,1.985,3.58,45.4,46.3,2.27,0,2.27,0,1.983,50.52,54.24
SNK_HX,290.4,280.1,10.36,0,96.43,1.647,2.97,122.9,127.3,4.383,3.612,7.995,45.18,7.376,117.6,126.2
SRC_HX,42.52,1.128e-06,42.52,0,2.653e-06,6.763,12.2,54.16,58.35,54.16,1.12,55.28,2.026,inf,353.8,1.437e+10
VAL1,110.6,8.986,101.6,0,8.124,16.16,29.15,46.83,54.16,43.02,0,43.02,0,1324,117.6,1674
VAL2,54.9,,54.9,0,,8.732,15.75,21.19,,21.19,0,21.19,0,inf,107.2,
TOT,628.7,280.1,348.7,0,44.54,55.46,100,108.3,127.3,60.04,19.01,79.04,24.05,163.9,47.83,126.2
