Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,449,449,81.67,50.52
e2,power,242.7,242.7,44.14,50.52
e3,power,230.5,230.5,46.15,55.61
e4,power,206.4,206.4,37.54,50.52
e5,power,196.1,196.1,38.18,54.09
