Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,180.1,150,30.11,0,83.28,6.199,12.35,35.63,43.56,5.956,4.305,10.26,41.95,22.25,54.94,80.65
COMP2,270.6,228.7,41.96,0,84.5,8.637,17.2,53.53,67.23,8.299,8.653,16.95,51.05,25.6,54.94,81.67
IHX,108.2,82.33,25.85,0,76.1,5.321,10.6,52.32,59.1,12.5,3.668,16.17,22.68,48.43,134.3,199.4
MOT1,189.6,180.1,9.482,0,95,1.952,3.887,34.49,35.63,1.725,0,1.725,0,3.309,50.52,54.94
MOT2,284.9,270.6,14.24,0,95,2.932,5.839,51.81,53.53,2.591,0,2.591,0,3.309,50.52,54.94
SNK_HX,253.6,241.9,11.72,0,95.38,2.413,4.805,103.9,108.8,4.801,3.553,8.354,42.53,9.855,113.8,125
SRC_HX,22.82,8.45e-07,22.82,0,3.703e-06,4.698,9.356,18.96,24.06,18.96,2.361,21.32,11.08,inf,230.7,7.91e+09
VAL1,41.86,11.51,30.34,0,27.51,6.246,12.44,15.3,18.96,11.09,0,11.09,0,350.3,101.6,457.3
VAL2,57.39,,57.39,0,,11.81,23.53,22.45,,22.45,0,22.45,0,inf,108.7,
TOT,485.8,241.9,243.9,0,49.79,50.21,100,86.3,108.8,43.33,22.54,65.87,34.22,153.3,49.35,125
