Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,377.7,319.1,58.57,0,84.49,9.659,17,73,82.36,11.32,7.32,18.64,39.27,12.82,53.69,71.69
COMP2,164.3,139.5,24.76,0,84.93,4.083,7.187,31.75,37.72,4.786,5.107,9.893,51.62,18.8,53.69,75.1
IHX,187.8,161.8,25.93,0,86.19,4.277,7.528,89.36,92.12,12.34,1.856,14.2,13.07,19.61,132.2,158.1
MOT1,397.6,377.7,19.88,0,95,3.278,5.77,72.31,73,3.616,0,3.616,0,0.9566,50.52,53.69
MOT2,172.9,164.3,8.646,0,95,1.426,2.51,31.45,31.75,1.573,0,1.573,0,0.9566,50.52,53.69
SNK_HX,272.9,261.9,11.04,0,95.95,1.821,3.206,118.8,122.9,4.809,3.632,8.442,43.03,7.739,121,130.3
SRC_HX,45.46,1.271e-06,45.46,0,2.796e-06,7.498,13.2,56.34,59.11,56.34,1.186,57.53,2.061,inf,344.3,1.292e+10
VAL1,131.4,9.595,121.8,0,7.304,20.08,35.35,52.11,56.34,48.3,0,48.3,0,1380,110.2,1631
VAL2,28.43,,28.43,0,,4.688,8.253,11,,11,0,11,0,inf,107.5,
TOT,606.4,261.9,344.5,0,43.19,56.81,100,103.8,122.9,58.95,19.1,78.05,24.47,174.2,47.54,130.3
