Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,126.03877378541027,4.4159924559693975,4.216969693226871,0.199022762742527,0.0,-2.2638141361497333e-14,-2.2638141361497333e-14,0.0,-1.1070307121032332e-12,-4.989236575025963e-14
12,126.4795805547441,4.431436904605756,4.217388622184066,0.21404828242169036,0.11762734645910759,4.218882411145499,4.336509757604606,0.27144780275294794,191.82593613287312,9.523956661586785
13,49.955313206926014,1.750273186828716,1.551250424086189,0.199022762742527,0.04326598457616657,3.922730066564372,3.9659960511405385,0.271447802753383,191.82593613287222,22.05302097092089
21,459.70356061790005,330.7106209395337,37.313658383194124,293.3969625563396,19.534997985230156,118.10462400384601,137.63962198907618,104.61966234321255,80.4412966197835,83.16931084655644
22,838.7202298488372,603.3751133774815,302.9948406794907,300.3802726979908,126.48285411365416,120.91570020380269,247.39855431745684,83.41884989045425,80.44129661978293,81.93652447863784
22c,467.62006541749116,336.4057524160542,36.074309820363005,300.3314425956912,15.058941782729129,120.89604403278564,135.95498581551476,83.4188498904543,80.44129661978354,80.7605931193867
23,467.62006541749116,336.4057524160542,36.074309820363005,300.3314425956912,15.058941782729129,120.89604403278571,135.95498581551485,83.4188498904543,80.44129661978359,80.76059311938674
24,422.8242352788286,304.1796439631494,10.75402377996809,293.42562018318125,4.489184099128928,118.1161599046048,122.60534400373372,83.41884989045431,80.44129661978351,80.54656559262376
31,1547.164759702133,106.74055190536252,61.345971261298224,45.39458064406429,354.15758830329435,204.11356466913907,558.2711529724334,110.63712537596525,86.17042548751746,100.23193670722966
32,1994.8048879877363,137.62372323444038,89.15793068619678,48.4657925482436,479.21212340652414,217.9230547166764,697.1351781232005,103.00497353796825,86.17042548751749,97.07649191952875
32c,1409.0997638211597,97.21530013968504,48.79397406833951,48.42132607134554,262.26117792067504,217.723114305747,479.98429222642204,103.00497353796831,86.17042548751749,94.61996480741507
33,1409.0997638211597,97.21530013968504,48.79397406833951,48.42132607134554,262.26117792067504,217.723114305747,479.98429222642204,103.00497353796831,86.17042548751749,94.61996480741507
34,1260.8682702978908,86.98865082569985,41.567238157327694,45.421412668372156,223.41842512728388,204.23421299435907,427.65263812164295,103.00497353796786,86.1704254875175,94.2147584141906
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.4672339046841912,3.7056111081389567,4.1728450128231485,2.202104777705831,8844.57379340381,19.628140453909445
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,238.02437979879016,3.147429681980375,241.17180948077055,106.67900352462381,8844.573793403813,108.07239832346046
