Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,616.6,616.6,112.1,50.52
e2,power,243.7,243.7,44.32,50.52
e3,power,231.5,231.5,46.08,55.3
e4,power,372.9,372.9,67.83,50.52
e5,power,354.3,354.3,70.52,55.3
