Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,174.1,150.1,23.95,0,86.24,4.002,10.39,31.64,38.15,4.353,2.641,6.993,37.76,20.57,50.49,70.59
COMP2,242.4,207,35.36,0,85.41,5.91,15.35,42.62,53.41,6.219,5.074,11.29,44.93,25.3,48.85,71.67
IHX,185.5,154.4,31.07,0,83.25,5.192,13.48,39.8,47.99,6.667,3.176,9.843,32.27,44.85,59.61,86.35
MOT1,183.2,174.1,9.162,0,95,1.531,3.976,29.13,31.64,1.457,1.028,2.484,41.36,8.605,44.17,50.49
MOT2,255.1,242.4,12.76,0,95,2.132,5.536,40.56,42.62,2.028,0,2.028,0,5.078,44.17,48.85
SNK_HX,291,280.1,10.93,0,96.25,1.826,4.742,82.06,87.78,3.081,3.959,7.04,56.23,11.15,78.34,87.07
SRC_HX,72.11,52.08,20.03,0,72.22,3.348,8.694,0,5.443,0,2.208,2.208,100,inf,0,29.03
VAL1,16.76,,16.76,0,,2.801,7.273,3.792,,3.792,0,3.792,0,inf,62.87,
VAL2,70.4,,70.4,0,,11.77,30.55,19.34,,19.34,0,19.34,0,inf,76.32,
TOT,598.3,280.1,230.4,87.88,46.81,38.51,100,69.7,87.78,26.84,18.09,44.92,40.26,169.1,32.36,87.07
