Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,505.6,505.6,91.96,50.52
e2,power,230.8,230.8,41.99,50.52
e3,power,219.3,219.3,45.13,57.17
e4,power,274.8,274.8,49.98,50.52
e5,power,261,261,53.73,57.17
