Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,225.2,195.3,29.91,0,86.72,5.518,10.68,45.77,53.77,6.078,4.438,10.52,42.21,17.48,56.45,76.47
COMP2,261,221.8,39.26,0,84.96,7.244,14.02,51.61,62.36,7.763,6.071,13.83,43.89,20.82,54.92,78.11
IHX,162.8,120.6,42.23,0,74.06,7.791,15.07,62.62,69.06,16.24,1.409,17.65,7.98,48.91,106.9,159.1
MOT1,237.1,225.2,11.85,0,95,2.187,4.232,43.12,45.77,2.156,1.236,3.392,36.44,6.141,50.52,56.45
MOT2,274.8,261,13.74,0,95,2.535,4.905,49.98,51.61,2.499,0,2.499,0,3.274,50.52,54.92
SNK_HX,273,261.9,11.16,0,95.91,2.06,3.985,106.3,111.4,4.347,3.773,8.12,46.47,9.267,108.2,118.2
SRC_HX,40.93,3.229e-07,40.93,0,7.888e-07,7.552,14.61,13.17,19.44,13.17,1.391,14.56,9.552,inf,89.37,1.672e+10
VAL1,32.53,10.8,21.73,0,33.2,4.009,7.756,10.58,13.17,7.068,0,7.068,0,274.8,90.37,338.7
VAL2,69.31,,69.31,0,,12.79,24.74,25.11,,25.11,0,25.11,0,inf,100.6,
TOT,542,261.9,280.1,0,48.32,51.68,100,93.1,111.4,48.12,18.32,66.44,27.57,147.7,47.72,118.2
