Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,319.5,269,50.45,0,84.21,8.812,16.24,62.06,71.31,9.802,6.548,16.35,40.05,14.89,53.96,73.63
COMP2,197.2,167.5,29.76,0,84.91,5.198,9.579,38.31,45.66,5.781,5.762,11.54,49.92,19.19,53.96,75.75
IHX,167.9,143.1,24.83,0,85.21,4.337,7.992,79.64,85.31,11.78,4.339,16.12,26.92,25.71,131.8,165.6
MOT1,336.3,319.5,16.81,0,95,2.937,5.412,61.17,62.06,3.058,0,3.058,0,1.469,50.52,53.96
MOT2,207.6,197.2,10.38,0,95,1.813,3.341,37.76,38.31,1.888,0,1.888,0,1.469,50.52,53.96
SNK_HX,272.9,261.9,11.02,0,95.96,1.924,3.546,116.4,120.6,4.699,3.605,8.303,43.41,7.962,118.5,127.9
SRC_HX,38.74,1.146e-06,38.74,0,2.959e-06,6.766,12.47,44.39,47.86,44.39,1.398,45.79,3.054,inf,318.3,1.16e+10
VAL1,101.1,10.06,91.06,0,9.952,15.9,29.31,39.52,44.39,35.59,0,35.59,0,1028,108.6,1225
VAL2,37.63,,37.63,0,,6.572,12.11,14.59,,14.59,0,14.59,0,inf,107.7,
TOT,572.5,261.9,310.7,0,45.74,54.26,100,98.92,120.6,53.68,21.65,75.33,28.74,166.5,47.99,127.9
