Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,543.9,543.9,98.92,50.52
e2,power,336.3,336.3,61.17,50.52
e3,power,319.5,319.5,62.06,53.96
e4,power,207.6,207.6,37.76,50.52
e5,power,197.2,197.2,38.31,53.96
