Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,4.925444864504548,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-6.022510044339371e-16,2.7321878359903292e-15,2.129936831556392e-15,4.254877721538294e-05,1.5408579038542983e-13,1.201209507268111e-13
12,5.297298878420352,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.9081977498114355e-06,3.181570838518223,3.181572746715973,2419.3096757162307,166.83402885169224,166.83412201288573
13,23.024508591318927,0.9303527768625941,0.731330014120067,0.199022762742527,34.533458652471744,2.9582345206372445,37.491693173108985,530.0068307586781,166.83402885169215,452.31624264411386
21,227.14293283549134,221.97244997112486,0.5542279831863125,221.41822198793855,0.24853948304864731,62.39478570336163,62.64332518641028,121.73186807985608,76.49486528686589,76.60781449667375
22,521.1770558602503,509.31343763983205,213.46361650079,295.84982113904204,60.15320910560356,83.36931813748362,143.52252724308718,76.4948652868662,76.494865286866,76.49486528686607
22c,312.56525358488165,305.45029179636117,9.649492712294508,295.8007990840666,2.719189163945897,83.35550391484432,86.07469307879022,76.4948652868664,76.49486528686595,76.49486528686596
23,312.56525358488165,305.45029179636117,9.649492712294508,295.8007990840666,2.719189163945897,83.35550391484442,86.07469307879032,76.4948652868664,76.49486528686602,76.49486528686603
24,287.6542722592087,281.10636224056316,55.03958802509075,226.0667742154724,24.682100453175657,63.70472947160158,88.38682992477723,121.73186807984663,76.49486528686596,85.35210344174205
31,952.4696938020177,400.6624654725003,105.83799274167791,294.8244727308224,102.65613150607136,174.4815487334383,277.1376802395097,113.33610728163791,69.15299107063029,80.82429231750562
32,1632.4989382846677,686.7211143311534,378.8768731192388,307.8442412119147,264.24463964943106,182.18684316741204,446.43148281684313,81.49539744225326,69.15299107063063,75.96252733689482
32c,973.2028588038756,409.3840038697307,101.58020308363106,307.80380078609966,70.84629879454936,182.16290991634,253.0092087108893,81.49539744225339,69.15299107063012,72.21550483257266
33,973.2028588038756,409.3840038697307,101.58020308363106,307.80380078609966,70.84629879454936,182.1629099163398,253.00920871088917,81.49539744225339,69.15299107063007,72.21550483257263
34,824.5403061379571,346.8481507479375,51.99914555940556,294.8490051885319,36.26638746065426,174.49606741018098,210.76245487083526,81.49539744225339,69.15299107063032,71.00335291943189
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.34273698120260515,2.718231600878426,3.060968582081031,1.615342414658178,6487.890736490601,14.398119525038984
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,205.715261147328,2.3087805421110494,245.51573486254802,92.19853482049177,6487.890736490601,110.0189709148324
