Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,351.3,351.3,63.89,50.52
e2,power,190.1,190.1,34.57,50.52
e3,power,180.6,180.6,35.73,54.97
e4,power,161.2,161.2,29.32,50.52
e5,power,153.1,153.1,30.31,54.97
