Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,476.2,476.2,86.61,50.52
e2,power,191.3,191.3,34.79,50.52
e3,power,181.7,181.7,35.75,54.65
e4,power,284.9,284.9,51.81,50.52
e5,power,270.6,270.6,53.24,54.65
