Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,235.9,204.9,31.01,0,86.85,5.969,12.04,47.93,56.16,6.301,4.511,10.81,41.73,17.16,56.43,76.13
COMP2,247.6,210.4,37.23,0,84.97,7.165,14.45,48.97,59.25,7.362,5.82,13.18,44.15,20.99,54.93,78.23
IHX,170.5,126.8,43.69,0,74.37,8.41,16.96,63.69,70.34,16.32,1.414,17.74,7.972,48.5,103.8,154.1
MOT1,248.3,235.9,12.42,0,95,2.39,4.819,45.17,47.93,2.258,1.274,3.532,36.06,6.113,50.52,56.43
MOT2,260.7,247.6,13.03,0,95,2.509,5.058,47.41,48.97,2.371,0,2.371,0,3.293,50.52,54.93
SNK_HX,273,261.9,11.18,0,95.91,2.152,4.339,106.4,111.5,4.357,3.78,8.137,46.46,9.285,108.3,118.3
SRC_HX,21.38,3.281e-07,21.38,0,1.534e-06,4.116,8.299,13.88,18.59,13.88,2.151,16.03,13.42,inf,180.3,1.574e+10
VAL1,34.42,10.85,23.58,0,31.5,4.539,9.151,11.06,13.88,7.573,0,7.573,0,298.5,89.21,355.5
VAL2,64.14,,64.14,0,,12.35,24.89,23.18,,23.18,0,23.18,0,inf,100.4,
TOT,519.5,261.9,257.7,0,50.4,49.6,100,92.58,111.5,45.92,18.95,64.87,29.21,139,49.5,118.3
