Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,509.3,509.3,92.63,50.52
e2,power,248.6,248.6,45.22,50.52
e3,power,236.2,236.2,47.81,56.23
e4,power,260.7,260.7,47.41,50.52
e5,power,247.6,247.6,48.79,54.73
