Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,561.6,561.6,102.2,50.52
e2,power,241,241,43.83,50.52
e3,power,228.9,228.9,45.17,54.81
e4,power,320.6,320.6,58.32,50.52
e5,power,304.6,304.6,60.1,54.81
