Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,435.2,435.2,79.16,50.52
e2,power,193.4,193.4,35.18,50.52
e3,power,183.7,183.7,36.88,55.76
e4,power,241.8,241.8,43.98,50.52
e5,power,229.7,229.7,46.11,55.76
