Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,217.8,182.2,35.54,0,83.68,6.915,13.06,42.91,51.32,7.004,4.619,11.62,39.74,19.58,54.74,78.22
COMP2,250.1,211.4,38.7,0,84.52,7.53,14.22,49.28,59.99,7.627,6.597,14.22,46.38,21.75,54.74,78.85
IHX,127.4,101.2,26.28,0,79.38,5.113,9.658,61.22,68.1,12.63,4.083,16.71,24.43,40.14,133.4,187
MOT1,229.2,217.8,11.46,0,95,2.23,4.212,41.69,42.91,2.085,0,2.085,0,2.926,50.52,54.74
MOT2,263.2,250.1,13.16,0,95,2.56,4.836,47.88,49.28,2.394,0,2.394,0,2.926,50.52,54.74
SNK_HX,253.7,241.9,11.79,0,95.35,2.293,4.331,105.4,110.3,4.897,3.69,8.587,42.97,9.793,115.4,126.7
SRC_HX,32.76,9.047e-07,32.76,0,2.762e-06,6.374,12.04,25.09,30.36,25.09,1.781,26.87,6.629,inf,212.7,9.321e+09
VAL1,54.79,11.2,43.59,0,20.45,8.48,16.02,20.45,25.09,16.27,0,16.27,0,500,103.7,622.2
VAL2,58.84,,58.84,0,,11.45,21.62,22.7,,22.7,0,22.7,0,inf,107.2,
TOT,514,241.9,272.1,0,47.06,52.94,100,89.57,110.3,47.42,20.77,68.19,30.46,161.8,48.41,126.7
