Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,495.6,495.6,90.14,50.52
e2,power,278.1,278.1,50.57,50.52
e3,power,264.2,264.2,51.55,54.21
e4,power,217.5,217.5,39.56,50.52
e5,power,206.6,206.6,40.32,54.21
