Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,25.18509829047197,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,5.012407837710638,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,25.18509829047197,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,5.390827254658721,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,25.18509829047197,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,23.43102613009797,0.9303527768625941,0.731330014120067,0.199022762742527
21,1.2405431994067397,9.042017707093066,4.98060124329193,1625.2714478519163,6099.441700578863,275.3664132673317,221.97244997112486,0.5542279831863125,221.41822198793855
22,1.2405431994067397,251.6465477425661,51.59712333037835,2152.1596450868547,6373.2014614714735,829.4370743469273,668.6079733003944,368.66208917987024,299.94588412052417
22c,1.2405431994067397,85.12605479677774,51.29712333037835,774.6239216786155,2817.9064011629443,413.48172822172035,333.3069968216005,33.40996089975536,299.89703592184514
23,1.2405431994067397,85.12605479677774,51.29712333037835,774.6239216786155,2817.9064011629443,413.48172822172035,333.3069968216005,33.40996089975536,299.89703592184514
24,1.2405431994067397,4.999999999997783,5.15560124329193,774.6239216786155,3025.9054905540693,337.83968968604853,272.33206376659217,46.265289551119785,226.0667742154724
31,10.53613539439923,84.44028207255747,9.993596933137558,707.5922446132997,2507.8570720338384,1008.5078583501626,95.71895392368083,65.69250383348769,30.026450090193133
32,10.53613539439923,128.63067445577462,24.505543662122513,754.3466536593336,2538.2421214082424,1407.2693099021246,133.56598574560812,101.041915197625,32.52407054798311
32c,10.53613539439923,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,822.7079661939836,78.08441476856082,45.603288439237545,32.481126329323274
33,10.53613539439923,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,822.7079661939836,78.08441476856082,45.603288439237545,32.481126329323274
34,10.53613539439923,80.12605479677734,10.143596933137559,545.3987543395951,2047.2115240259327,722.3964900687191,68.56370604849371,38.511389027454804,30.052317021038906
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
