Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,654.3151136829439,554.7582048350583,99.55690884788555,0.0,84.784562244404,8.551547778793376,17.020281625729876,124.23882627851597,138.24275035082002,18.90348128069065,7.516003356314812,26.41948463700546,28.44871298430718,11.27177750448989,52.74337143630181,69.22072292334329
COMP2,492.6107839941308,398.76145155196207,93.84933244216873,0.0,80.94858344731509,8.061289363787978,16.044512500815603,90.50911443815565,109.54131786491844,17.24326840975931,12.91623382525941,30.15950223501872,42.826415783023585,21.0279412685751,51.037089511960424,76.3066332839878
IHX,416.22788361083553,286.383905767072,129.84397784376355,0.0,68.80459408020704,11.15308814997539,22.1981688250541,103.72869425011808,114.16622064901571,32.358587226625275,1.9758591630642857,34.33444638968956,5.754743037469289,59.963639414798365,69.22536263218831,110.73540946454025
MOT1,663.5812892664783,653.6275699274811,9.953719338997152,0.0,98.5,0.8549854298327944,1.701691106461101,119.44463206796604,123.78263687931174,1.7916694810194866,3.6893412213652725,5.48101070238476,67.31133036759186,3.6318122767352903,49.999999999999986,52.60498085113465
MOT2,500.1124710600313,492.6107839941308,7.501687065900478,0.0,98.5,0.6443654800855814,1.282490868863825,90.02024479080562,90.50911443815565,1.350303671862086,0.0,1.350303671862086,0.0,0.5430663385620466,49.99999999999999,51.037089511960424
MOT3,0.48022741057691065,0.47302399941825696,0.007203411158653694,0.0,98.49999999999999,0.0006187447501774129,0.001231497522422473,0.0864409339038439,0.08691036551861435,0.0012966140085576647,0.0,0.0012966140085576647,0.0,0.5430663385620488,49.99999999999999,51.037089511960424
MOT4,0.023551973473794195,0.023198693871687284,0.00035327960210691247,0.0,98.5,3.034533144561909e-05,6.039679606437629e-05,0.004239355225282956,0.004262377736483538,6.359032837924425e-05,0.0,6.359032837924425e-05,0.0,0.543066338562035,50.00000000000001,51.037089511960424
SNK_HX,584.5788742754445,560.8456796946695,23.73319458077499,0.0,95.94012106404101,2.0385882782981546,4.057434690547,192.4604402810152,207.99419303392162,7.813660875022877,13.987108862902996,21.800769737925872,64.15878444223104,12.644365476093219,91.45255801050897,103.01615368259388
SNK_PUMP,0.023198693871687284,0.019740965311575567,0.0034577285601117185,0.0,85.09515846350435,0.0002970053141472339,0.0005911344030212005,0.004262377736483538,3.0608632152992024,0.0006353006473097417,3.056375504444053,3.0570108050913625,99.97921824004509,71711.16748757267,51.037089511960424,43069.817944971444
SRC_HX,62.851695608701974,18.418618065424397,44.43307754327757,0.0,29.30488650631455,3.8166269922134,7.596293436952567,39.28546693300478,46.84144238165676,27.77290543481199,4.660362400755417,32.433267835567406,14.36908061310032,306.8724617802028,173.6250644939093,706.4325741738337
SRC_PUMP,0.47302399941825696,0.37841941694808234,0.0946045824701746,0.0,80.00004596246217,0.008126162377365522,0.016173630292069453,0.08691036551861435,3.1809946558506312,0.017382033157578993,3.0879191026264246,3.1053011357840035,99.44024645605938,3560.0866155249682,51.037089511960424,2335.0007611961496
VAL1,133.03612885689714,57.39409032122535,75.64203853567177,0.0,43.141732110201744,6.497354268114816,12.9317875928486,33.15188525183077,38.08132264090317,18.849587727004458,0.0,18.849587727004458,0.0,166.26017655415572,69.22072292334302,184.30721906775605
VAL2,100.31147612526445,,100.31147612526445,0.0,,8.616362146771381,17.149282693713737,31.581668092579044,,31.581668092579044,0.0,31.581668092579044,0.0,inf,87.45445606160779,
TOT,1164.1975397105605,560.8478900926776,584.9310313254954,18.418618292387333,48.17463282323326,50.24328014564601,100.0,209.55555714790088,260.44476058463357,105.28758563858916,50.88920343673267,156.17678907532184,32.58435759758739,157.98712309360764,50.0,128.99356154680382
