Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,495.3,495.3,90.09,50.52
e2,power,184.1,184.1,33.48,50.52
e3,power,174.9,174.9,34.96,55.53
e4,power,311.2,311.2,56.61,50.52
e5,power,295.7,295.7,59.11,55.53
