Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,425.7,425.7,77.44,50.52
e2,power,201.8,201.8,36.71,50.52
e3,power,191.7,191.7,39.14,56.7
e4,power,223.9,223.9,40.72,50.52
e5,power,212.7,212.7,42.18,55.09
