Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,468.6158684483603,388.79236156147795,79.82350688688236,0.0,82.96611099594494,7.860462350453454,17.556800506464857,89.42420086529677,103.1961602619246,15.232419118157894,4.632840790000195,19.865259908158087,23.321319788509893,15.400707261978324,53.00728692385936,73.72984375935091
COMP2,430.3697289945854,348.4696010720617,81.90012792252371,0.0,80.96982143380393,8.064953509805173,18.013543421831248,79.39660589515077,100.6278258045527,15.109315877346148,11.85434570062266,26.963661577968807,43.96415400165268,26.74071475730255,51.245734220611205,80.2140954292814
IHX,404.10885633011867,318.0620378316109,86.04681849850779,0.0,78.70701986590076,8.473290682935051,18.925588282347817,102.16873924739468,114.80616487408622,21.754769351207397,2.7857903045900234,24.54055965579742,11.351779843912047,42.76893060036524,70.22911005769838,100.26534939952951
MOT1,475.75215070899526,468.6158684483603,7.136282260634936,0.0,98.5,0.7027313158694103,1.5695913258401453,85.63538712761914,89.42420086529677,1.2845308069142884,2.971769579460709,4.256300386374997,69.82048515592912,4.4243552400029476,50.0,53.00728692385936
MOT2,436.9235827356197,430.3697289945854,6.553853741034284,0.0,98.5,0.6453778165219191,1.4414889443900922,78.64624489241159,79.39660589515077,1.1796936733861718,0.0,1.1796936733861718,0.0,0.9540964146040017,50.000000000000036,51.245734220611205
MOT3,0.6000530253622371,0.5910522299818035,0.009000795380433602,0.0,98.49999999999999,0.0008863355666933286,0.0019796821144142437,0.1080095445652027,0.10904005975732947,0.0016201431684780487,0.0,0.0016201431684780487,0.0,0.9540964146040579,50.00000000000001,51.24573422061121
MOT4,0.023551973473794195,0.023198693871687284,0.00035327960210691247,0.0,98.5,3.478851180366902e-05,7.770216743275674e-05,0.0042393552252829566,0.00427980276148971,6.359032837924425e-05,0.0,6.359032837924425e-05,0.0,0.9540964146040493,50.000000000000014,51.24573422061119
SNK_HX,584.634813893939,560.8456796946695,23.789134199269583,0.0,95.93094122451879,2.3425880547722775,5.232306868576482,190.10754805678377,206.5981075657901,7.735587867056723,13.76690419147933,21.502492058536053,64.02469143577314,13.283921141638148,90.3258769115579,102.32469517098237
SNK_PUMP,0.023198693871687284,0.019740965311575567,0.0034577285601117185,0.0,85.09515846350435,0.0003404929979255554,0.0007605109434920546,0.00427980276148971,3.061051187976167,0.0006378978196746064,3.056375504444052,3.0570134022637268,99.97913329986704,71423.18362705759,51.24573422061119,43072.462933788665
SRC_HX,102.73506338214676,61.135715308677945,41.59934807346882,0.0,59.508130229374125,4.096413726827196,9.149578661832836,0.2875421857020416,10.68358082756058,0.1164312073700819,5.633263980246995,5.7496951876170765,97.97500209018321,6143.655977954938,0.7774641561720055,48.542187263290316
SRC_PUMP,0.5910522299818035,0.4838163154198152,0.10723591456198836,0.0,81.85677861916031,0.010559845112110364,0.02358602913501577,0.10904005975732947,3.2174762555942524,0.019783379435572176,3.0961585876448776,3.11594196708045,99.36509153108175,2850.7286246493272,51.24573422061121,1847.27834892509
VAL1,46.04624651087695,,46.04624651087695,0.0,,4.534313276806515,10.127652812956292,11.777589168042969,,11.777589168042969,0.0,11.777589168042969,0.0,inf,71.04927751072616,
VAL2,81.64325412055366,,81.64325412055366,0.0,,8.039658368963206,17.95704525139987,25.657618561251187,,25.657618561251187,0.0,25.657618561251187,0.0,inf,87.29583777357018,
TOT,1015.5065100245345,560.8478900926776,454.6586199318568,0.0,55.22838943485726,44.77161056514274,100.0,161.45224800671653,209.24969664520523,72.28477172623556,47.79744863848884,120.0822203647244,39.803934748469985,134.67042622917725,44.163032167512995,103.6375758232314
