Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,482.2,482.2,87.7,50.52
e2,power,180.5,180.5,32.84,50.52
e3,power,171.5,171.5,35.51,57.51
e4,power,301.7,301.7,54.87,50.52
e5,power,286.6,286.6,59.33,57.51
