Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,541.2,541.2,98.44,50.52
e2,power,291.3,291.3,52.98,50.52
e3,power,276.7,276.7,54.03,54.23
e4,power,249.9,249.9,45.46,50.52
e5,power,237.4,237.4,46.36,54.23
