Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,45.95362606710354,1.750273186828716,1.551250424086189,0.199022762742527,0.0,-2.0296264668928643e-14,-2.0296264668928643e-14,0.0,-1.0789390701394224e-12,-1.226856676922944e-13
12,46.35460171144944,1.765545472803389,1.5514971903816985,0.21404828242169036,0.06984560359731871,4.25287614415793,4.322721747755248,0.4762901875170178,210.210565558161,25.903707435944636
13,9.854128484816187,0.37532221812819305,0.17629945538566608,0.199022762742527,0.007936683322148572,3.954337545884196,3.9622742292063444,0.47629018751594965,210.2105655581654,111.69244769144355
21,362.3001223803612,290.36996764225967,0.09470790692288575,290.27525973533676,29.533013557615263,104.71616179303673,134.249175350652,69422.8183644408,80.31273352265119,102.92968534593228
22,757.0019850123676,606.7087155504713,307.1879545402869,299.5207610101844,140.3162271506117,108.05145605214042,248.36768320275212,101.69144799383389,80.31273352265227,91.13717596229083
22c,412.11204336658875,330.2923551643504,30.82046012514405,299.4718950392064,14.078060743878984,108.03382776053826,122.11188850441725,101.69144799383422,80.31273352265126,82.30763835948308
23,412.11204336658875,330.2923551643504,30.82046012514405,299.4718950392064,14.078060743879016,108.03382776053795,122.11188850441695,101.69144799383444,80.31273352265103,82.30763835948288
24,365.4802076256557,292.9186867641548,0.0,292.9186867641548,14.078060743879016,105.66977228223304,119.74783302611206,0.0,80.31273352265119,91.01255350540849
31,1491.8003211261175,102.32448820493097,57.17771497018088,45.146773234750086,380.4115935403552,203.02666706939826,583.4382606097535,126.76324053564056,85.68262312911162,108.63798673831235
32,2002.9164892203019,137.3825985785923,88.9168060303487,48.4657925482436,523.1434304371294,217.95241659425855,741.095847031388,112.09940458736422,85.6826231291116,102.7801002271724
32c,1417.312888741772,97.21530013968504,48.79397406833951,48.42132607134554,287.0801158788694,217.75244924434432,504.8325651232137,112.09940458736419,85.6826231291116,98.94164457523051
33,1417.312888741772,97.21530013968504,48.79397406833951,48.42132607134554,287.0801158788694,217.75244924434435,504.8325651232137,112.09940458736419,85.6826231291116,98.94164457523051
34,1238.4606516179192,84.94759690297418,39.77397880441043,45.17361809856375,234.01083150435065,203.14738938989893,437.1582208942496,112.09940458736429,85.6826231291116,98.0514310072365
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.46723358294757805,3.7056085564603376,4.172842139407916,2.2021032613395617,8844.567703042681,19.628126937999415
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,257.2356572104681,3.1474275146647033,260.3830847251328,115.28921367387565,8844.567703042681,116.68123446803438
