Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,26.255116294368865,34.99999999999744,3.0000000000000004,146.89842088704975,505.02789455558496,45.95362606710354,1.750273186828716,1.551250424086189,0.199022762742527
12,26.255116294368865,35.00128770134842,3.1500000000000004,146.917281707517,505.04013584670747,46.35460171144944,1.765545472803389,1.5514971903816985,0.21404828242169036
13,26.255116294368865,25.000000000024272,3.0000000000000004,105.1040826430525,367.1483541315811,9.854128484816187,0.37532221812819305,0.17629945538566608,0.199022762742527
21,1.247718988716907,24.356382824170964,8.395397706966978,1640.0291095432642,5916.464194251771,362.3001223803612,290.36996764225967,0.09470790692288575,290.27525973533676
22,1.247718988716907,203.66492213692624,48.98666030371072,2019.2341223268716,6130.915038104393,757.0019850123676,606.7087155504713,307.1879545402869,299.5207610101844
22c,1.247718988716907,82.60504566398168,48.686660303710724,760.1752209637165,2778.9022767977767,412.11204336658875,330.2923551643504,30.82046012514405,299.4718950392064
23,1.247718988716907,82.60504566398168,48.686660303710724,760.1752209637165,2778.9022767977767,412.11204336658875,330.2923551643504,30.82046012514405,299.4718950392064
24,1.247718988716907,20.000000000024272,8.570397706966979,760.1752209637165,2906.392191176749,365.4802076256557,292.9186867641548,0.0,292.9186867641548
31,14.579113438988387,82.0399515223188,12.637575623703574,665.6983718609736,2392.44211145467,1491.8003211261175,102.32448820493097,57.17771497018088,45.146773234750086
32,14.579113438988387,130.5112149147394,31.241131664456375,708.9487149701743,2420.3876435561174,2002.9164892203019,137.3825985785923,88.9168060303487,48.4657925482436
32c,14.579113438988387,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1417.312888741772,97.21530013968504,48.79397406833951,48.42132607134554
33,14.579113438988387,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1417.312888741772,97.21530013968504,48.79397406833951,48.42132607134554
34,14.579113438988387,77.60504566398106,12.787575623703574,557.9447896066011,2084.1470715351215,1238.4606516179192,84.94759690297418,39.77397880441043,45.17361809856375
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
