Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,511.5,511.5,93.04,50.52
e2,power,181.9,181.9,33.08,50.52
e3,power,172.8,172.8,35.37,56.86
e4,power,329.7,329.7,59.97,50.52
e5,power,313.2,313.2,62.22,55.19
