Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,406,406,64.56,44.17
e2,power,194,194,30.84,44.17
e3,power,184.3,184.3,32.95,49.67
e4,power,212.1,212.1,33.72,44.17
e5,power,201.4,201.4,34.86,48.06
