f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.016,0.446,OK,6500,118.762,24.049
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.016,0.446,OK,7000,116.94,22.331
R1270,R600a,R1270/R600a,0.5,30.0,110.0,2.016,0.446,OK,7500,115.361,20.842
R290,R600,R290/R600,0.3,20.0,110.0,1.966,0.485,V_OUT,5000,136.03,38.075
R290,R600,R290/R600,0.3,20.0,110.0,1.966,0.485,V_OUT,5500,132.358,34.614
R290,R600,R290/R600,0.3,20.0,110.0,1.966,0.485,V_OUT,6000,129.299,31.729
R290,R600,R290/R600,0.3,20.0,110.0,1.966,0.485,V_OUT,6500,126.71,29.288
R290,R600,R290/R600,0.3,20.0,110.0,1.966,0.485,V_OUT,7000,124.49,27.196
R290,R600,R290/R600,0.3,20.0,110.0,1.966,0.485,V_OUT,7500,122.567,25.383
R290,R600,R290/R600,0.3,30.0,110.0,2.139,0.474,OK,5000,125.123,35.068
R290,R600,R290/R600,0.3,30.0,110.0,2.139,0.474,OK,5500,121.741,31.88
R290,R600,R290/R600,0.3,30.0,110.0,2.139,0.474,OK,6000,118.923,29.224
R290,R600,R290/R600,0.3,30.0,110.0,2.139,0.474,OK,6500,116.539,26.976
R290,R600,R290/R600,0.3,30.0,110.0,2.139,0.474,OK,7000,114.495,25.049
R290,R600,R290/R600,0.3,30.0,110.0,2.139,0.474,OK,7500,112.724,23.379
R290,R600,R290/R600,0.3,40.0,110.0,2.337,0.459,OK,5000,115.276,32.822
R290,R600,R290/R600,0.3,40.0,110.0,2.337,0.459,OK,5500,112.111,29.838
R290,R600,R290/R600,0.3,40.0,110.0,2.337,0.459,OK,6000,109.473,27.352
R290,R600,R290/R600,0.3,40.0,110.0,2.337,0.459,OK,6500,107.241,25.248
R290,R600,R290/R600,0.3,40.0,110.0,2.337,0.459,OK,7000,105.328,23.444
R290,R600,R290/R600,0.3,40.0,110.0,2.337,0.459,OK,7500,103.67,21.881
R290,R600,R290/R600,0.3,50.0,110.0,2.564,0.439,OK,5000,106.33,31.11
R290,R600,R290/R600,0.3,50.0,110.0,2.564,0.439,OK,5500,103.33,28.282
R290,R600,R290/R600,0.3,50.0,110.0,2.564,0.439,OK,6000,100.83,25.925
R290,R600,R290/R600,0.3,50.0,110.0,2.564,0.439,OK,6500,98.714,23.931
R290,R600,R290/R600,0.3,50.0,110.0,2.564,0.439,OK,7000,96.901,22.221
R290,R600,R290/R600,0.3,50.0,110.0,2.564,0.439,OK,7500,95.33,20.74
R290,R600,R290/R600,0.3,60.0,110.0,2.821,0.412,OK,5000,98.295,29.83
R290,R600,R290/R600,0.3,60.0,110.0,2.821,0.412,OK,5500,95.418,27.119
R290,R600,R290/R600,0.3,60.0,110.0,2.821,0.412,OK,6000,93.021,24.859
R290,R600,R290/R600,0.3,60.0,110.0,2.821,0.412,OK,6500,90.992,22.946
R290,R600,R290/R600,0.3,60.0,110.0,2.821,0.412,OK,7000,89.254,21.307
R290,R600,R290/R600,0.3,60.0,110.0,2.821,0.412,OK,7500,87.747,19.887
R290,R600,R290/R600,0.4,20.0,110.0,1.985,0.49,OK,5000,132.904,35.993
R290,R600,R290/R600,0.4,20.0,110.0,1.985,0.49,OK,5500,129.433,32.721
R290,R600,R290/R600,0.4,20.0,110.0,1.985,0.49,OK,6000,126.541,29.994
R290,R600,R290/R600,0.4,20.0,110.0,1.985,0.49,OK,6500,124.093,27.687
R290,R600,R290/R600,0.4,20.0,110.0,1.985,0.49,OK,7000,121.995,25.71
R290,R600,R290/R600,0.4,20.0,110.0,1.985,0.49,OK,7500,120.177,23.996
R290,R600,R290/R600,0.4,30.0,110.0,2.142,0.475,OK,5000,123.547,33.723
R290,R600,R290/R600,0.4,30.0,110.0,2.142,0.475,OK,5500,120.295,30.657
R290,R600,R290/R600,0.4,30.0,110.0,2.142,0.475,OK,6000,117.585,28.102
R290,R600,R290/R600,0.4,30.0,110.0,2.142,0.475,OK,6500,115.292,25.941
R290,R600,R290/R600,0.4,30.0,110.0,2.142,0.475,OK,7000,113.326,24.088
R290,R600,R290/R600,0.4,30.0,110.0,2.142,0.475,OK,7500,111.623,22.482
R290,R600,R290/R600,0.4,40.0,110.0,2.321,0.456,OK,5000,114.904,31.958
R290,R600,R290/R600,0.4,40.0,110.0,2.321,0.456,OK,5500,111.822,29.053
R290,R600,R290/R600,0.4,40.0,110.0,2.321,0.456,OK,6000,109.254,26.632
R290,R600,R290/R600,0.4,40.0,110.0,2.321,0.456,OK,6500,107.08,24.583
R290,R600,R290/R600,0.4,40.0,110.0,2.321,0.456,OK,7000,105.218,22.827
R290,R600,R290/R600,0.4,40.0,110.0,2.321,0.456,OK,7500,103.604,21.306
R290,R600,R290/R600,0.4,50.0,110.0,2.524,0.432,OK,5000,106.947,30.597
R290,R600,R290/R600,0.4,50.0,110.0,2.524,0.432,OK,5500,103.996,27.816
R290,R600,R290/R600,0.4,50.0,110.0,2.524,0.432,OK,6000,101.537,25.498
R290,R600,R290/R600,0.4,50.0,110.0,2.524,0.432,OK,6500,99.457,23.536
R290,R600,R290/R600,0.4,50.0,110.0,2.524,0.432,OK,7000,97.673,21.855
R290,R600,R290/R600,0.4,50.0,110.0,2.524,0.432,OK,7500,96.128,20.398
R290,R600,R290/R600,0.4,60.0,110.0,2.751,0.401,OK,5000,99.774,29.623
R290,R600,R290/R600,0.4,60.0,110.0,2.751,0.401,OK,5500,96.918,26.93
R290,R600,R290/R600,0.4,60.0,110.0,2.751,0.401,OK,6000,94.537,24.686
R290,R600,R290/R600,0.4,60.0,110.0,2.751,0.401,OK,6500,92.523,22.787
R290,R600,R290/R600,0.4,60.0,110.0,2.751,0.401,OK,7000,90.796,21.16
R290,R600,R290/R600,0.4,60.0,110.0,2.751,0.401,OK,7500,89.3,19.749
R290,R600,R290/R600,0.5,20.0,110.0,1.959,0.483,OK,5000,133.299,35.169
R290,R600,R290/R600,0.5,20.0,110.0,1.959,0.483,OK,5500,129.908,31.972
R290,R600,R290/R600,0.5,20.0,110.0,1.959,0.483,OK,6000,127.081,29.308
R290,R600,R290/R600,0.5,20.0,110.0,1.959,0.483,OK,6500,124.69,27.053
R290,R600,R290/R600,0.5,20.0,110.0,1.959,0.483,OK,7000,122.64,25.121
R290,R600,R290/R600,0.5,20.0,110.0,1.959,0.483,OK,7500,120.864,23.446
R290,R600,R290/R600,0.5,30.0,110.0,2.099,0.465,OK,5000,124.703,33.132
R290,R600,R290/R600,0.5,30.0,110.0,2.099,0.465,OK,5500,121.508,30.12
R290,R600,R290/R600,0.5,30.0,110.0,2.099,0.465,OK,6000,118.846,27.61
R290,R600,R290/R600,0.5,30.0,110.0,2.099,0.465,OK,6500,116.593,25.486
R290,R600,R290/R600,0.5,30.0,110.0,2.099,0.465,OK,7000,114.662,23.666
R290,R600,R290/R600,0.5,30.0,110.0,2.099,0.465,OK,7500,112.988,22.088
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,OK,5000,116.75,31.586
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,OK,5500,113.705,28.714
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,OK,6000,111.166,26.322
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,OK,6500,109.019,24.297
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,OK,7000,107.178,22.561
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,OK,7500,105.582,21.057
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,OK,5000,109.432,30.45
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,OK,5500,106.496,27.682
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,OK,6000,104.049,25.375
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,OK,6500,101.978,23.423
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,OK,7000,100.204,21.75
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,OK,7500,98.666,20.3
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,OK,5000,142.405,37.789
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,OK,5500,138.76,34.354
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,OK,6000,135.724,31.491
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,OK,6500,133.154,29.069
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,OK,7000,130.952,26.992
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,OK,7500,129.043,25.193
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,OK,5000,130.986,35.24
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,OK,5500,127.588,32.037
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,OK,6000,124.756,29.367
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,OK,6500,122.36,27.108
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,OK,7000,120.306,25.172
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,OK,7500,118.526,23.493
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,OK,5000,120.506,33.278
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,OK,5500,117.297,30.253
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,OK,6000,114.623,27.732
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,OK,6500,112.36,25.598
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,OK,7000,110.421,23.77
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,OK,7500,108.74,22.185
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,OK,5000,110.897,31.754
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,OK,5500,107.835,28.868
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,OK,6000,105.283,26.462
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,OK,6500,103.124,24.426
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,OK,7000,101.273,22.682
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,OK,7500,99.669,21.17
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,OK,5000,102.224,30.616
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,OK,5500,99.272,27.833
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,OK,6000,96.811,25.514
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,OK,6500,94.729,23.551
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,OK,7000,92.945,21.869
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,OK,7500,91.398,20.411
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,OK,5000,137.848,35.974
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,OK,5500,134.379,32.704
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,OK,6000,131.488,29.979
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,OK,6500,129.042,27.673
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,OK,7000,126.945,25.696
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,OK,7500,125.128,23.983
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,OK,5000,128.135,34.01
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,OK,5500,124.855,30.918
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,OK,6000,122.122,28.341
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,OK,6500,119.809,26.161
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,OK,7000,117.827,24.293
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,OK,7500,116.109,22.673
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,OK,5000,119.078,32.466
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,OK,5500,115.947,29.515
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,OK,6000,113.338,27.055
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,OK,6500,111.131,24.974
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,OK,7000,109.238,23.19
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,OK,7500,107.598,21.644
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,OK,5000,110.688,31.271
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,OK,5500,107.672,28.428
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,OK,6000,105.159,26.059
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,OK,6500,103.033,24.055
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,OK,7000,101.21,22.336
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,OK,7500,99.631,20.847
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,OK,5000,103.09,30.43
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,OK,5500,100.155,27.664
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,OK,6000,97.71,25.359
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,OK,6500,95.64,23.408
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,OK,7000,93.867,21.736
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,OK,7500,92.33,20.287
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,OK,5000,136.994,35.314
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,OK,5500,133.589,32.104
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,OK,6000,130.751,29.429
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,OK,6500,128.35,27.165
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,OK,7000,126.291,25.225
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,OK,7500,124.508,23.543
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,OK,5000,128.224,33.519
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,OK,5500,124.991,30.472
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,OK,6000,122.298,27.932
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,OK,6500,120.019,25.784
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,OK,7000,118.065,23.942
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,OK,7500,116.372,22.346
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,OK,5000,120.047,32.157
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,OK,5500,116.946,29.233
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,OK,6000,114.362,26.797
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,OK,6500,112.175,24.736
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,OK,7000,110.301,22.969
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,OK,7500,108.676,21.438
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,OK,5000,112.479,31.167
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,OK,5500,109.473,28.333
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,OK,6000,106.969,25.972
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,OK,6500,104.849,23.974
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,OK,7000,103.033,22.262
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,OK,7500,101.458,20.778
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,5000,129.173,33.294
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,5500,125.962,30.268
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,6000,123.286,27.745
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,6500,121.022,25.611
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,7000,119.082,23.782
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,7500,117.4,22.196
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,OK,5000,119.979,32.41
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,OK,5500,116.853,29.463
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,OK,6000,114.249,27.008
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,OK,6500,112.045,24.93
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,OK,7000,110.156,23.15
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,OK,7500,108.519,21.606
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,OK,5000,109.356,30.017
