f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,e1_c [EUR/MWh],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600a,R1270/R600a,0.5,20.0,110.0,1.855,0.457,OK,200.0,148.081,19.413
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,100.0,79.193,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,110.0,85.144,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,120.0,91.094,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,130.0,97.045,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,140.0,102.996,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,150.0,108.947,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,160.0,114.898,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,170.0,120.848,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,180.0,126.799,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,190.0,132.75,18.557
R1270,R600a,R1270/R600a,0.5,30.0,110.0,1.987,0.439,OK,200.0,138.701,18.557
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,100.0,87.428,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,110.0,93.583,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,120.0,99.737,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,130.0,105.892,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,140.0,112.046,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,150.0,118.201,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,160.0,124.355,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,170.0,130.51,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,180.0,136.665,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,190.0,142.819,24.4
R290,R600,R290/R600,0.3,20.0,110.0,1.921,0.474,V_OUT,200.0,148.974,24.4
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,100.0,81.041,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,110.0,86.695,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,120.0,92.349,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,130.0,98.002,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,140.0,103.656,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,150.0,109.31,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,160.0,114.963,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,170.0,120.617,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,180.0,126.271,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,190.0,131.924,23.101
R290,R600,R290/R600,0.3,30.0,110.0,2.092,0.463,OK,200.0,137.578,23.101
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,100.0,74.945,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,110.0,80.117,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,120.0,85.288,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,130.0,90.459,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,140.0,95.63,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,150.0,100.802,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,160.0,105.973,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,170.0,111.144,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,180.0,116.315,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,190.0,121.487,21.902
R290,R600,R290/R600,0.3,40.0,110.0,2.287,0.449,OK,200.0,126.658,21.902
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,100.0,69.167,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,110.0,73.879,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,120.0,78.591,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,130.0,83.303,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,140.0,88.015,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,150.0,92.727,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,160.0,97.439,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,170.0,102.151,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,180.0,106.863,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,190.0,111.575,20.784
R290,R600,R290/R600,0.3,50.0,110.0,2.51,0.429,OK,200.0,116.287,20.784
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,100.0,63.845,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,110.0,68.128,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,120.0,72.41,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,130.0,76.693,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,140.0,80.975,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,150.0,85.258,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,160.0,89.54,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,170.0,93.823,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,180.0,98.105,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,190.0,102.388,19.816
R290,R600,R290/R600,0.3,60.0,110.0,2.761,0.402,OK,200.0,106.67,19.816
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,100.0,85.836,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,110.0,91.918,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,120.0,98.0,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,130.0,104.081,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,140.0,110.163,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,150.0,116.245,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,160.0,122.327,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,170.0,128.409,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,180.0,134.491,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,190.0,140.573,23.583
R290,R600,R290/R600,0.4,20.0,110.0,1.944,0.48,OK,200.0,146.655,23.583
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,100.0,80.016,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,110.0,85.649,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,120.0,91.281,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,130.0,96.914,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,140.0,102.546,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,150.0,108.179,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,160.0,113.812,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,170.0,119.444,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,180.0,125.077,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,190.0,130.709,22.334
R290,R600,R290/R600,0.4,30.0,110.0,2.1,0.465,OK,200.0,136.342,22.334
R290,R600,R290/R600,0.4,40.0,110.0,2.276,0.447,OK,100.0,74.485,21.233
R290,R600,R290/R600,0.4,40.0,110.0,2.276,0.447,OK,110.0,79.681,21.233
R290,R600,R290/R600,0.4,40.0,110.0,2.276,0.447,OK,120.0,84.878,21.233
