Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,4.529745197472649,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,1.6708170163838238e-14,-7.025625863975132e-15,9.682544299863105e-15,-0.0012835421325952622,-4.3083278492664665e-13,5.937631194689516e-13
12,4.871725258164178,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.9042507570787848e-06,3.1749899209746024,3.1749918252253595,2625.209145863138,181.0327213575565,181.03282244739208
13,21.174768997477294,0.9303527768625941,0.731330014120067,0.199022762742527,70.30823036407246,2.952115562913817,73.26034592698628,1173.3274898806278,181.0327213575569,961.0539833163696
21,473.9702223058187,103.73523237405932,0.3546906165542787,103.38054175750504,1.8378396227288374,141.40839906127826,143.2462386840071,315.0145670080844,83.1589749896944,83.95173364075735
22,855.7728071585576,187.2982454005617,58.2285511905984,129.06969420996333,79.64754356612256,176.54713851637044,256.194682082493,83.15897498969468,83.15897498969446,83.15897498969451
22c,633.0447146146734,138.55098376064583,9.538880946829101,129.01210281381674,13.04769602282834,176.46836250117113,189.51605852399948,83.15897498969467,83.1589749896944,83.15897498969441
23,633.0447146146734,138.55098376064583,9.538880946829101,129.01210281381674,13.04769602282834,176.46836250117113,189.51605852399948,83.15897498969467,83.1589749896944,83.15897498969441
24,531.1692394344129,116.25406384101596,11.520890470486105,104.73317337052985,59.69582505867817,143.25858738168938,202.95441244036755,315.01456700809143,83.15897498969437,106.13608901356764
31,801.6988721722274,74.7872799928803,45.40752754305408,29.37975244982622,186.0342368234173,91.11652777116802,277.1507645945853,106.16441886326263,80.36426816688007,96.0289781746844
32,1421.455864240323,132.6019299845354,100.07785943655227,32.52407054798311,355.58538681148906,100.86811937499017,456.4535061864792,92.07036439992015,80.36426816688007,89.1991399783052
32c,837.0432413124681,78.08441476856082,45.603288439237545,32.481126329323274,162.03247202567087,100.73493485960624,262.76740688527707,92.0703643999201,80.36426816688007,87.2009267317815
33,837.0432413124681,78.08441476856082,45.603288439237545,32.481126329323274,162.03247202567084,100.73493485960624,262.76740688527707,92.07036439992008,80.36426816688007,87.2009267317815
34,637.6673984193401,59.48544013627316,30.079793693340385,29.405646442932778,106.87613759802218,91.19683378280067,198.07297138082285,92.07036439992233,80.36426816688007,86.28364875543498
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3427536632009831,2.7183639050581423,3.0611175682591254,1.6154210380370928,6488.206520863686,14.398820323084525
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,212.37024433954142,2.308892917125626,287.93948318365335,95.18119977279031,6488.206520863687,129.02963487594636
