Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,596,596,108.4,50.52
e2,power,193.2,193.2,35.15,50.52
e3,power,183.6,183.6,38.93,58.9
e4,power,402.8,402.8,73.26,50.52
e5,power,382.7,382.7,78.88,57.26
