Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,179.1,154.9,24.18,0,86.5,4.019,7.521,38.01,48.66,5.132,3.822,8.955,42.69,28.01,58.96,87.26
COMP2,382.7,326.6,56.02,0,85.36,9.313,17.43,78.95,102.4,11.56,7.634,19.19,39.77,29.7,57.31,87.09
IHX,131.9,97.96,33.91,0,74.28,5.638,10.55,60.04,72.1,15.44,2.481,17.92,13.84,61.65,126.5,204.4
MOT1,188.5,179.1,9.425,0,95,1.567,2.932,34.29,38.01,1.714,1.065,2.779,38.32,10.87,50.52,58.96
MOT2,402.8,382.7,20.14,0,95,3.348,6.265,73.26,78.95,3.663,0,3.663,0,7.761,50.52,57.31
SNK_HX,290.8,280.1,10.7,0,96.32,1.779,3.328,121.5,128.5,4.472,3.98,8.452,47.09,9.802,116.1,127.5
SRC_HX,16.89,0.005501,16.88,0,0.03257,2.807,5.251,13.51,20.26,13.5,1.988,15.49,12.83,4.604e+05,222.2,1.023e+06
VAL1,23.03,6.64,16.39,0,28.83,2.725,5.098,8.881,13.51,6.321,0,6.321,0,427.6,107.1,565.2
VAL2,133.8,,133.8,0,,22.25,41.63,52.98,,52.98,0,52.98,0,inf,110,
TOT,601.5,280.1,321.5,0,46.56,53.44,100,107.6,128.5,57.48,20.97,78.45,26.73,156.7,49.66,127.5
